CustomerKey,age_cleaned,age_bin,job,marital,education,edu_group,income_group,default,housing,loan,financial_status
6875,53,50-59,blue-collar,divorced,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
6876,56,50-59,entrepreneur,married,basic.9y,Elementary,High Income,no,no,yes,Has Obligations
6877,46,40-49,management,divorced,high.school,Secondary,High Income,no,yes,no,Has Obligations
6878,36,30-39,management,divorced,high.school,Secondary,High Income,no,no,yes,Has Obligations
6879,48,40-49,housemaid,single,high.school,Secondary,No Income,no,yes,no,Has Obligations
6880,41,40-49,housemaid,divorced,university.degree,Advanced,No Income,no,no,no,No Obligations
6881,50,40-49,management,married,basic.6y,Elementary,High Income,no,no,no,No Obligations
6882,49,40-49,admin.,single,basic.9y,Elementary,Medium Income,no,yes,yes,Has Obligations
6883,32,30-39,services,divorced,high.school,Secondary,Low Income,no,no,no,No Obligations
6884,49,40-49,technician,divorced,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
6885,40,30-39,technician,divorced,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
6886,52,50-59,entrepreneur,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6887,30,20-29,unemployed,single,university.degree,Advanced,No Income,no,yes,no,Has Obligations
6888,47,40-49,housemaid,divorced,basic.4y,Elementary,No Income,no,yes,yes,Has Obligations
6889,40,30-39,entrepreneur,married,basic.4y,Elementary,High Income,no,yes,yes,Has Obligations
6890,29,20-29,admin.,divorced,professional.course,Secondary,Medium Income,no,no,yes,Has Obligations
6891,39,30-39,housemaid,divorced,high.school,Secondary,No Income,no,no,no,No Obligations
6892,54,50-59,management,married,basic.6y,Elementary,High Income,no,yes,no,Has Obligations
6893,53,50-59,unemployed,married,basic.9y,Elementary,No Income,no,yes,no,Has Obligations
6894,29,20-29,services,married,basic.6y,Elementary,Low Income,no,no,no,No Obligations
6895,30,20-29,unemployed,single,professional.course,Secondary,No Income,no,no,no,No Obligations
6896,34,30-39,management,single,high.school,Secondary,High Income,no,yes,yes,Has Obligations
6897,35,30-39,housemaid,single,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
6898,38,30-39,services,married,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
6899,47,40-49,self-employed,single,professional.course,Secondary,High Income,no,yes,no,Has Obligations
6900,29,20-29,unemployed,married,basic.4y,Elementary,No Income,no,no,no,No Obligations
6901,49,40-49,admin.,divorced,professional.course,Secondary,Medium Income,no,no,no,No Obligations
6902,48,40-49,services,single,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
6903,44,40-49,admin.,single,professional.course,Secondary,Medium Income,no,no,no,No Obligations
6904,31,30-39,unemployed,married,high.school,Secondary,No Income,no,yes,yes,Has Obligations
6905,37,30-39,services,divorced,basic.6y,Elementary,Low Income,no,no,no,No Obligations
6906,51,50-59,unemployed,divorced,university.degree,Advanced,No Income,no,no,no,No Obligations
6907,42,40-49,self-employed,married,high.school,Secondary,High Income,no,yes,no,Has Obligations
6908,52,50-59,self-employed,divorced,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
6909,40,30-39,services,single,basic.6y,Elementary,Low Income,no,no,no,No Obligations
6910,38,30-39,management,divorced,high.school,Secondary,High Income,no,yes,no,Has Obligations
6911,44,40-49,entrepreneur,married,university.degree,Advanced,High Income,no,no,no,No Obligations
6912,42,40-49,technician,married,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
6913,37,30-39,entrepreneur,married,high.school,Secondary,High Income,no,no,no,No Obligations
6914,44,40-49,admin.,single,professional.course,Secondary,Medium Income,no,yes,no,Has Obligations
6915,36,30-39,technician,single,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
6916,29,20-29,student,single,high.school,Secondary,No Income,no,yes,no,Has Obligations
6917,32,30-39,admin.,married,professional.course,Secondary,Medium Income,no,no,no,No Obligations
6918,29,20-29,housemaid,married,high.school,Secondary,No Income,no,yes,no,Has Obligations
6919,46,40-49,self-employed,divorced,basic.9y,Elementary,High Income,no,no,no,No Obligations
6920,30,20-29,unemployed,married,basic.9y,Elementary,No Income,no,yes,no,Has Obligations
6921,46,40-49,management,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6922,53,50-59,technician,divorced,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
6923,53,50-59,technician,divorced,high.school,Secondary,Medium Income,no,no,no,No Obligations
6924,48,40-49,management,single,university.degree,Advanced,High Income,no,yes,no,Has Obligations
6925,30,20-29,admin.,single,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
6926,32,30-39,blue-collar,divorced,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
6927,49,40-49,unemployed,divorced,high.school,Secondary,No Income,no,no,no,No Obligations
6928,32,30-39,entrepreneur,single,university.degree,Advanced,High Income,no,no,yes,Has Obligations
6929,44,40-49,unemployed,married,university.degree,Advanced,No Income,no,yes,no,Has Obligations
6930,32,30-39,entrepreneur,single,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6931,38,30-39,management,married,professional.course,Secondary,High Income,no,no,no,No Obligations
6932,33,30-39,management,single,professional.course,Secondary,High Income,no,yes,no,Has Obligations
6933,55,50-59,retired,married,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
6934,50,40-49,self-employed,divorced,university.degree,Advanced,High Income,no,no,no,No Obligations
6935,40,30-39,management,single,high.school,Secondary,High Income,no,yes,no,Has Obligations
6936,47,40-49,technician,married,basic.6y,Elementary,Medium Income,no,yes,no,Has Obligations
6937,57,50-59,entrepreneur,married,high.school,Secondary,High Income,no,no,no,No Obligations
6938,29,20-29,self-employed,divorced,university.degree,Advanced,High Income,no,no,no,No Obligations
6939,36,30-39,management,married,high.school,Secondary,High Income,no,yes,no,Has Obligations
6940,31,30-39,entrepreneur,single,high.school,Secondary,High Income,no,no,no,No Obligations
6941,43,40-49,technician,married,university.degree,Advanced,Medium Income,no,no,yes,Has Obligations
6942,46,40-49,entrepreneur,divorced,high.school,Secondary,High Income,no,yes,no,Has Obligations
6943,38,30-39,self-employed,married,professional.course,Secondary,High Income,no,yes,no,Has Obligations
6944,38,30-39,management,married,professional.course,Secondary,High Income,no,yes,yes,Has Obligations
6945,38,30-39,management,single,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6946,39,30-39,unemployed,divorced,high.school,Secondary,No Income,no,no,no,No Obligations
6947,35,30-39,student,married,basic.9y,Elementary,No Income,no,yes,no,Has Obligations
6948,56,50-59,housemaid,divorced,high.school,Secondary,No Income,no,yes,no,Has Obligations
6949,31,30-39,technician,married,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
6950,51,50-59,entrepreneur,single,university.degree,Advanced,High Income,no,no,no,No Obligations
6951,34,30-39,services,married,basic.4y,Elementary,Low Income,no,yes,no,Has Obligations
6952,46,40-49,blue-collar,single,basic.4y,Elementary,Low Income,no,yes,yes,Has Obligations
6953,46,40-49,management,single,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6954,55,50-59,retired,divorced,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
6955,50,40-49,unemployed,married,basic.9y,Elementary,No Income,no,yes,yes,Has Obligations
6956,43,40-49,unemployed,single,university.degree,Advanced,No Income,no,yes,yes,Has Obligations
6957,49,40-49,technician,divorced,university.degree,Advanced,Medium Income,no,yes,no,Has Obligations
6958,47,40-49,entrepreneur,divorced,basic.9y,Elementary,High Income,no,no,no,No Obligations
6959,50,40-49,retired,divorced,high.school,Secondary,Medium Income,no,yes,no,Has Obligations
6960,47,40-49,housemaid,single,basic.9y,Elementary,No Income,no,no,no,No Obligations
6961,44,40-49,admin.,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
6962,34,30-39,management,divorced,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6963,40,30-39,self-employed,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6964,35,30-39,self-employed,married,high.school,Secondary,High Income,no,yes,no,Has Obligations
6965,52,50-59,self-employed,single,professional.course,Secondary,High Income,no,no,yes,Has Obligations
6966,53,50-59,self-employed,divorced,professional.course,Secondary,High Income,no,yes,no,Has Obligations
6967,51,50-59,admin.,divorced,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
6968,51,50-59,self-employed,married,basic.9y,Elementary,High Income,no,yes,yes,Has Obligations
6969,44,40-49,entrepreneur,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6970,31,30-39,technician,married,basic.6y,Elementary,Medium Income,no,yes,no,Has Obligations
6971,36,30-39,unemployed,single,basic.9y,Elementary,No Income,no,yes,no,Has Obligations
6972,30,20-29,unemployed,married,university.degree,Advanced,No Income,no,no,no,No Obligations
6973,37,30-39,blue-collar,divorced,professional.course,Secondary,Low Income,no,yes,no,Has Obligations
6974,51,50-59,management,divorced,high.school,Secondary,High Income,no,no,no,No Obligations
6975,51,50-59,unemployed,divorced,high.school,Secondary,No Income,no,yes,no,Has Obligations
6976,34,30-39,self-employed,married,illiterate,Illiterate/Low,High Income,no,yes,no,Has Obligations
6977,37,30-39,management,married,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
6978,53,50-59,management,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
6979,39,30-39,services,single,university.degree,Advanced,Low Income,no,yes,no,Has Obligations
6980,55,50-59,technician,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
6981,45,40-49,unemployed,divorced,basic.4y,Elementary,No Income,no,no,no,No Obligations
6982,29,20-29,self-employed,single,high.school,Secondary,High Income,no,yes,yes,Has Obligations
6983,34,30-39,student,divorced,university.degree,Advanced,No Income,no,yes,no,Has Obligations
6984,32,30-39,blue-collar,divorced,basic.9y,Elementary,Low Income,no,yes,yes,Has Obligations
6985,30,20-29,entrepreneur,married,professional.course,Secondary,High Income,no,yes,yes,Has Obligations
6986,52,50-59,technician,divorced,university.degree,Advanced,Medium Income,no,yes,no,Has Obligations
6987,50,40-49,admin.,single,university.degree,Advanced,Medium Income,no,yes,yes,Has Obligations
6988,40,30-39,blue-collar,single,basic.9y,Elementary,Low Income,no,yes,yes,Has Obligations
6989,54,50-59,housemaid,divorced,university.degree,Advanced,No Income,no,yes,yes,Has Obligations
6990,29,20-29,services,married,basic.9y,Elementary,Low Income,no,yes,yes,Has Obligations
6991,38,30-39,management,single,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
6992,29,20-29,unemployed,married,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
6993,42,40-49,entrepreneur,single,basic.4y,Elementary,High Income,no,yes,no,Has Obligations
6994,29,20-29,entrepreneur,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
6995,53,50-59,self-employed,single,university.degree,Advanced,High Income,no,no,yes,Has Obligations
6996,46,40-49,entrepreneur,divorced,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
6997,45,40-49,management,married,professional.course,Secondary,High Income,no,yes,no,Has Obligations
6998,38,30-39,services,married,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
6999,41,40-49,management,married,basic.9y,Elementary,High Income,no,no,no,No Obligations
7000,29,20-29,blue-collar,single,basic.4y,Elementary,Low Income,no,yes,yes,Has Obligations
7001,39,30-39,entrepreneur,married,professional.course,Secondary,High Income,no,no,no,No Obligations
7002,41,40-49,services,single,basic.9y,Elementary,Low Income,no,yes,no,Has Obligations
7003,41,40-49,management,divorced,basic.6y,Elementary,High Income,no,yes,no,Has Obligations
7004,41,40-49,management,divorced,basic.6y,Elementary,High Income,no,no,no,No Obligations
7005,52,50-59,services,married,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
7006,36,30-39,self-employed,married,basic.9y,Elementary,High Income,no,yes,no,Has Obligations
7007,55,50-59,blue-collar,divorced,basic.6y,Elementary,Low Income,no,yes,no,Has Obligations
7008,37,30-39,unemployed,single,university.degree,Advanced,No Income,no,no,no,No Obligations
7009,55,50-59,management,divorced,university.degree,Advanced,High Income,no,no,no,No Obligations
7010,38,30-39,blue-collar,divorced,basic.4y,Elementary,Low Income,no,no,no,No Obligations
7011,46,40-49,management,single,university.degree,Advanced,High Income,no,no,yes,Has Obligations
7012,31,30-39,technician,married,basic.6y,Elementary,Medium Income,no,yes,yes,Has Obligations
7013,49,40-49,management,divorced,basic.6y,Elementary,High Income,no,no,no,No Obligations
7014,55,50-59,admin.,married,basic.9y,Elementary,Medium Income,no,yes,yes,Has Obligations
7015,45,40-49,unemployed,married,basic.9y,Elementary,No Income,no,no,no,No Obligations
7016,48,40-49,entrepreneur,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
7017,41,40-49,services,single,basic.9y,Elementary,Low Income,no,no,no,No Obligations
7018,30,20-29,unemployed,married,university.degree,Advanced,No Income,no,yes,no,Has Obligations
7019,40,30-39,entrepreneur,married,high.school,Secondary,High Income,no,yes,yes,Has Obligations
7020,36,30-39,admin.,divorced,university.degree,Advanced,Medium Income,no,no,yes,Has Obligations
7021,38,30-39,admin.,single,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
7022,42,40-49,management,married,high.school,Secondary,High Income,no,yes,yes,Has Obligations
7023,34,30-39,self-employed,single,basic.9y,Elementary,High Income,no,no,no,No Obligations
7024,30,20-29,blue-collar,married,high.school,Secondary,Low Income,no,yes,yes,Has Obligations
7025,42,40-49,blue-collar,single,professional.course,Secondary,Low Income,no,no,no,No Obligations
7026,54,50-59,retired,divorced,university.degree,Advanced,Medium Income,no,no,yes,Has Obligations
7027,46,40-49,admin.,single,high.school,Secondary,Medium Income,no,yes,yes,Has Obligations
7028,50,40-49,management,divorced,university.degree,Advanced,High Income,no,yes,no,Has Obligations
7029,31,30-39,unemployed,single,basic.4y,Elementary,No Income,no,yes,no,Has Obligations
7030,38,30-39,admin.,divorced,basic.9y,Elementary,Medium Income,no,no,no,No Obligations
7031,45,40-49,admin.,divorced,professional.course,Secondary,Medium Income,no,yes,no,Has Obligations
7032,50,40-49,blue-collar,divorced,professional.course,Secondary,Low Income,no,yes,yes,Has Obligations
7033,29,20-29,self-employed,married,university.degree,Advanced,High Income,no,yes,yes,Has Obligations
7034,57,50-59,housemaid,married,basic.4y,Elementary,No Income,no,yes,yes,Has Obligations
7035,32,30-39,student,single,professional.course,Secondary,No Income,no,yes,yes,Has Obligations
7036,45,40-49,admin.,divorced,high.school,Secondary,Medium Income,no,no,yes,Has Obligations
7037,53,50-59,entrepreneur,married,basic.6y,Elementary,High Income,no,yes,no,Has Obligations
7038,29,20-29,admin.,single,professional.course,Secondary,Medium Income,no,no,no,No Obligations
7039,37,30-39,technician,divorced,high.school,Secondary,Medium Income,no,no,no,No Obligations
